participant,blockcode,trialnum,correct,latency1,stimoli,categorie,Condition,latency.cor,blocco,block,latency
20,Whitebad,20,1,931,orribile,Negativo,inc,931,prova_inc7,practiceWhitebad,931
20,Whitebad,22,1,615,wf2,BiancoFem,inc,615,prova_inc7,practiceWhitebad,615
20,Whitebad,24,1,672,felicità,Positivo,inc,672,prova_inc7,practiceWhitebad,672
20,Whitebad,26,1,695,wf6,BiancoFem,inc,695,prova_inc7,practiceWhitebad,695
20,Whitebad,28,1,1101,buono,Positivo,inc,1101,prova_inc7,practiceWhitebad,1101
20,Whitebad,30,1,803,bf14,NeroFemmina,inc,803,prova_inc7,practiceWhitebad,803
20,Whitebad,32,1,669,odio,Negativo,inc,669,prova_inc7,practiceWhitebad,669
20,Whitebad,34,1,708,bf56,NeroFemmina,inc,708,prova_inc7,practiceWhitebad,708
20,Whitebad,36,0,1249,gloria,Positivo,inc,1640,prova_inc7,practiceWhitebad,1640
20,Whitebad,39,1,1577,wm6,BiancoMaschio,inc,1577,prova_inc7,practiceWhitebad,1577
20,Whitebad,41,1,676,fallimento,Negativo,inc,676,prova_inc7,practiceWhitebad,676
20,Whitebad,43,1,650,bf23,NeroFemmina,inc,650,prova_inc7,practiceWhitebad,650
20,Whitebad,46,1,686,wf3,BiancoFem,inc,686,test_inc7,testWhitebad,686
20,Whitebad,48,1,2285,piacere,Positivo,inc,2285,test_inc7,testWhitebad,2285
20,Whitebad,50,1,580,wm1,BiancoMaschio,inc,580,test_inc7,testWhitebad,580
20,Whitebad,52,1,847,pace,Positivo,inc,847,test_inc7,testWhitebad,847
20,Whitebad,54,0,726,wm6,BiancoMaschio,inc,1303,test_inc7,testWhitebad,1303
20,Whitebad,57,1,2331,felicità,Positivo,inc,2331,test_inc7,testWhitebad,2331
20,Whitebad,59,1,1105,wf2,BiancoFem,inc,1105,test_inc7,testWhitebad,1105
20,Whitebad,61,1,2334,piacere,Positivo,inc,2334,test_inc7,testWhitebad,2334
20,Whitebad,63,1,643,bm56,NeroMaschio,inc,643,test_inc7,testWhitebad,643
20,Whitebad,65,1,1035,terribile,Negativo,inc,1035,test_inc7,testWhitebad,1035
20,Whitebad,67,1,699,bm23,NeroMaschio,inc,699,test_inc7,testWhitebad,699
20,Whitebad,69,1,1505,dolore,Negativo,inc,1505,test_inc7,testWhitebad,1505
20,Whitebad,71,1,591,bm14,NeroMaschio,inc,591,test_inc7,testWhitebad,591
20,Whitebad,73,1,641,male,Negativo,inc,641,test_inc7,testWhitebad,641
20,Whitebad,75,1,689,wf6,BiancoFem,inc,689,test_inc7,testWhitebad,689
20,Whitebad,77,1,680,gloria,Positivo,inc,680,test_inc7,testWhitebad,680
20,Whitebad,79,1,558,bf56,NeroFemmina,inc,558,test_inc7,testWhitebad,558
20,Whitebad,81,1,666,cattivo,Negativo,inc,666,test_inc7,testWhitebad,666
20,Whitebad,83,0,504,bm23,NeroMaschio,inc,1044,test_inc7,testWhitebad,1044
20,Whitebad,86,1,1680,dolore,Negativo,inc,1680,test_inc7,testWhitebad,1680
20,Whitebad,88,1,758,wm4,BiancoMaschio,inc,758,test_inc7,testWhitebad,758
20,Whitebad,90,1,1450,orribile,Negativo,inc,1450,test_inc7,testWhitebad,1450
20,Whitebad,92,1,658,bm56,NeroMaschio,inc,658,test_inc7,testWhitebad,658
20,Whitebad,94,1,1073,buono,Positivo,inc,1073,test_inc7,testWhitebad,1073
20,Whitebad,96,1,680,wf6,BiancoFem,inc,680,test_inc7,testWhitebad,680
20,Whitebad,98,1,1391,terribile,Negativo,inc,1391,test_inc7,testWhitebad,1391
20,Whitebad,100,1,593,bf23,NeroFemmina,inc,593,test_inc7,testWhitebad,593
20,Whitebad,102,0,731,fallimento,Negativo,inc,1121,test_inc7,testWhitebad,1121
20,Whitebad,105,1,1968,bf14,NeroFemmina,inc,1968,test_inc7,testWhitebad,1968
20,Whitebad,107,1,619,odio,Negativo,inc,619,test_inc7,testWhitebad,619
20,Whitebad,109,1,548,bm56,NeroMaschio,inc,548,test_inc7,testWhitebad,548
20,Whitebad,111,0,1056,pace,Positivo,inc,1653,test_inc7,testWhitebad,1653
20,Whitebad,114,1,1639,wm6,BiancoMaschio,inc,1639,test_inc7,testWhitebad,1639
20,Whitebad,116,1,600,male,Negativo,inc,600,test_inc7,testWhitebad,600
20,Whitebad,118,1,617,wm1,BiancoMaschio,inc,617,test_inc7,testWhitebad,617
20,Whitebad,120,1,610,amore,Positivo,inc,610,test_inc7,testWhitebad,610
20,Whitebad,122,1,675,bf23,NeroFemmina,inc,675,test_inc7,testWhitebad,675
20,Whitebad,124,1,738,gioia,Positivo,inc,738,test_inc7,testWhitebad,738
20,Whitebad,126,1,694,bf56,NeroFemmina,inc,694,test_inc7,testWhitebad,694
20,Whitebad,128,1,597,cattivo,Negativo,inc,597,test_inc7,testWhitebad,597
21,Whitebad,2,1,1456,ridere,Positivo,inc,1456,prova_inc4,practiceWhitebad,1456
21,Whitebad,4,1,848,wm6,BiancoMaschio,inc,848,prova_inc4,practiceWhitebad,848
21,Whitebad,6,1,887,orribile,Negativo,inc,887,prova_inc4,practiceWhitebad,887
21,Whitebad,8,1,710,bm23,NeroMaschio,inc,710,prova_inc4,practiceWhitebad,710
21,Whitebad,10,0,1195,buono,Positivo,inc,3319,prova_inc4,practiceWhitebad,3319
21,Whitebad,13,1,1448,wm4,BiancoMaschio,inc,1448,prova_inc4,practiceWhitebad,1448
21,Whitebad,15,0,1304,gloria,Positivo,inc,4564,prova_inc4,practiceWhitebad,4564
21,Whitebad,18,1,1228,bf23,NeroFemmina,inc,1228,prova_inc4,practiceWhitebad,1228
21,Whitebad,20,1,1237,felicità,Positivo,inc,1237,prova_inc4,practiceWhitebad,1237
21,Whitebad,22,1,781,bf14,NeroFemmina,inc,781,prova_inc4,practiceWhitebad,781
21,Whitebad,24,1,696,male,Negativo,inc,696,prova_inc4,practiceWhitebad,696
21,Whitebad,26,1,909,wf3,BiancoFem,inc,909,prova_inc4,practiceWhitebad,909
21,Whitebad,28,1,835,cattivo,Negativo,inc,835,prova_inc4,practiceWhitebad,835
21,Whitebad,30,1,675,wf2,BiancoFem,inc,675,prova_inc4,practiceWhitebad,675
21,Whitebad,32,1,778,dolore,Negativo,inc,778,prova_inc4,practiceWhitebad,778
21,Whitebad,34,1,741,bf56,NeroFemmina,inc,741,prova_inc4,practiceWhitebad,741
21,Whitebad,36,1,705,odio,Negativo,inc,705,prova_inc4,practiceWhitebad,705
21,Whitebad,38,1,727,bm14,NeroMaschio,inc,727,prova_inc4,practiceWhitebad,727
21,Whitebad,40,1,724,pace,Positivo,inc,724,prova_inc4,practiceWhitebad,724
21,Whitebad,42,1,585,bm56,NeroMaschio,inc,585,prova_inc4,practiceWhitebad,585
21,Whitebad,45,1,817,wf6,BiancoFem,inc,817,test_inc4,testWhitebad,817
21,Whitebad,47,0,618,gioia,Positivo,inc,2491,test_inc4,testWhitebad,2491
21,Whitebad,50,1,879,bf56,NeroFemmina,inc,879,test_inc4,testWhitebad,879
21,Whitebad,52,1,615,piacere,Positivo,inc,615,test_inc4,testWhitebad,615
21,Whitebad,54,1,607,bm23,NeroMaschio,inc,607,test_inc4,testWhitebad,607
21,Whitebad,56,1,593,amore,Positivo,inc,593,test_inc4,testWhitebad,593
21,Whitebad,58,1,490,bm56,NeroMaschio,inc,490,test_inc4,testWhitebad,490
21,Whitebad,60,1,705,fallimento,Negativo,inc,705,test_inc4,testWhitebad,705
21,Whitebad,62,1,510,wm1,BiancoMaschio,inc,510,test_inc4,testWhitebad,510
21,Whitebad,64,1,724,fastidioso,Negativo,inc,724,test_inc4,testWhitebad,724
21,Whitebad,66,1,561,bm14,NeroMaschio,inc,561,test_inc4,testWhitebad,561
21,Whitebad,68,0,605,terribile,Negativo,inc,1441,test_inc4,testWhitebad,1441
21,Whitebad,71,0,627,bf23,NeroFemmina,inc,1382,test_inc4,testWhitebad,1382
21,Whitebad,74,0,1030,odio,Negativo,inc,1699,test_inc4,testWhitebad,1699
21,Whitebad,77,1,1763,bf14,NeroFemmina,inc,1763,test_inc4,testWhitebad,1763
21,Whitebad,79,1,671,pace,Positivo,inc,671,test_inc4,testWhitebad,671
21,Whitebad,81,1,622,wm1,BiancoMaschio,inc,622,test_inc4,testWhitebad,622
21,Whitebad,83,0,663,gloria,Positivo,inc,1427,test_inc4,testWhitebad,1427
21,Whitebad,86,1,951,wm6,BiancoMaschio,inc,951,test_inc4,testWhitebad,951
21,Whitebad,88,1,1187,orribile,Negativo,inc,1187,test_inc4,testWhitebad,1187
21,Whitebad,90,1,509,wf3,BiancoFem,inc,509,test_inc4,testWhitebad,509
21,Whitebad,92,1,507,fallimento,Negativo,inc,507,test_inc4,testWhitebad,507
21,Whitebad,94,0,905,bm56,NeroMaschio,inc,1613,test_inc4,testWhitebad,1613
21,Whitebad,97,1,1505,amore,Positivo,inc,1505,test_inc4,testWhitebad,1505
21,Whitebad,99,1,615,wf2,BiancoFem,inc,615,test_inc4,testWhitebad,615
21,Whitebad,101,0,496,gioia,Positivo,inc,1084,test_inc4,testWhitebad,1084
21,Whitebad,104,1,1414,wm4,BiancoMaschio,inc,1414,test_inc4,testWhitebad,1414
21,Whitebad,106,1,799,piacere,Positivo,inc,799,test_inc4,testWhitebad,799
21,Whitebad,108,1,865,wf6,BiancoFem,inc,865,test_inc4,testWhitebad,865
21,Whitebad,110,0,808,male,Negativo,inc,1608,test_inc4,testWhitebad,1608
21,Whitebad,113,1,601,wm4,BiancoMaschio,inc,601,test_inc4,testWhitebad,601
21,Whitebad,115,1,1442,cattivo,Negativo,inc,1442,test_inc4,testWhitebad,1442
21,Whitebad,117,1,554,bf23,NeroFemmina,inc,554,test_inc4,testWhitebad,554
21,Whitebad,119,1,446,ridere,Positivo,inc,446,test_inc4,testWhitebad,446
21,Whitebad,121,1,573,wm6,BiancoMaschio,inc,573,test_inc4,testWhitebad,573
21,Whitebad,123,1,592,felicità,Positivo,inc,592,test_inc4,testWhitebad,592
21,Whitebad,125,1,562,bf56,NeroFemmina,inc,562,test_inc4,testWhitebad,562
21,Whitebad,127,1,606,terribile,Negativo,inc,606,test_inc4,testWhitebad,606
21,Whitebad,129,1,663,wf2,BiancoFem,inc,663,test_inc4,testWhitebad,663
21,Whitebad,131,1,615,dolore,Negativo,inc,615,test_inc4,testWhitebad,615
21,Whitegood,2,1,841,ridere,Positivo,comp,841,prova_comp6,practiceWhitegood,841
21,Whitegood,4,1,512,wm4,BiancoMaschio,comp,512,prova_comp6,practiceWhitegood,512
21,Whitegood,6,1,518,gloria,Positivo,comp,518,prova_comp6,practiceWhitegood,518
21,Whitegood,8,1,579,bf56,NeroFemmina,comp,579,prova_comp6,practiceWhitegood,579
21,Whitegood,10,1,678,fallimento,Negativo,comp,678,prova_comp6,practiceWhitegood,678
21,Whitegood,12,1,524,wf2,BiancoFem,comp,524,prova_comp6,practiceWhitegood,524
21,Whitegood,14,1,657,amore,Positivo,comp,657,prova_comp6,practiceWhitegood,657
21,Whitegood,16,1,600,wm6,BiancoMaschio,comp,600,prova_comp6,practiceWhitegood,600
21,Whitegood,18,1,407,piacere,Positivo,comp,407,prova_comp6,practiceWhitegood,407
21,Whitegood,20,1,424,wm1,BiancoMaschio,comp,424,prova_comp6,practiceWhitegood,424
21,Whitegood,22,1,609,terribile,Negativo,comp,609,prova_comp6,practiceWhitegood,609
21,Whitegood,24,1,467,wf6,BiancoFem,comp,467,prova_comp6,practiceWhitegood,467
21,Whitegood,26,1,698,orribile,Negativo,comp,698,prova_comp6,practiceWhitegood,698
21,Whitegood,28,1,575,wf3,BiancoFem,comp,575,prova_comp6,practiceWhitegood,575
21,Whitegood,30,1,618,odio,Negativo,comp,618,prova_comp6,practiceWhitegood,618
21,Whitegood,32,1,563,bf23,NeroFemmina,comp,563,prova_comp6,practiceWhitegood,563
21,Whitegood,34,1,671,male,Negativo,comp,671,prova_comp6,practiceWhitegood,671
21,Whitegood,36,1,509,bf14,NeroFemmina,comp,509,prova_comp6,practiceWhitegood,509
21,Whitegood,38,1,1035,gioia,Positivo,comp,1035,prova_comp6,practiceWhitegood,1035
21,Whitegood,40,1,451,wf3,BiancoFem,comp,451,prova_comp6,practiceWhitegood,451
21,Whitegood,43,1,676,bm56,NeroMaschio,comp,676,test_comp6,testWhitegood,676
21,Whitegood,45,1,691,buono,Positivo,comp,691,test_comp6,testWhitegood,691
21,Whitegood,47,1,585,bm23,NeroMaschio,comp,585,test_comp6,testWhitegood,585
21,Whitegood,49,1,1499,cattivo,Negativo,comp,1499,test_comp6,testWhitegood,1499
21,Whitegood,51,1,633,wm4,BiancoMaschio,comp,633,test_comp6,testWhitegood,633
21,Whitegood,53,1,513,felicità,Positivo,comp,513,test_comp6,testWhitegood,513
21,Whitegood,55,1,550,wm1,BiancoMaschio,comp,550,test_comp6,testWhitegood,550
21,Whitegood,57,1,521,dolore,Negativo,comp,521,test_comp6,testWhitegood,521
21,Whitegood,59,1,549,bm14,NeroMaschio,comp,549,test_comp6,testWhitegood,549
21,Whitegood,61,0,873,pace,Positivo,comp,1519,test_comp6,testWhitegood,1519
21,Whitegood,64,1,741,bf56,NeroFemmina,comp,741,test_comp6,testWhitegood,741
21,Whitegood,66,1,552,fastidioso,Negativo,comp,552,test_comp6,testWhitegood,552
21,Whitegood,68,1,611,wm6,BiancoMaschio,comp,611,test_comp6,testWhitegood,611
21,Whitegood,70,1,597,gloria,Positivo,comp,597,test_comp6,testWhitegood,597
21,Whitegood,72,1,559,bf14,NeroFemmina,comp,559,test_comp6,testWhitegood,559
21,Whitegood,74,1,578,fastidioso,Negativo,comp,578,test_comp6,testWhitegood,578
21,Whitegood,76,1,528,bm23,NeroMaschio,comp,528,test_comp6,testWhitegood,528
21,Whitegood,78,1,550,terribile,Negativo,comp,550,test_comp6,testWhitegood,550
21,Whitegood,80,1,569,wf6,BiancoFem,comp,569,test_comp6,testWhitegood,569
21,Whitegood,82,1,892,amore,Positivo,comp,892,test_comp6,testWhitegood,892
21,Whitegood,84,1,793,wf2,BiancoFem,comp,793,test_comp6,testWhitegood,793
21,Whitegood,86,1,612,pace,Positivo,comp,612,test_comp6,testWhitegood,612
21,Whitegood,88,1,421,wf6,BiancoFem,comp,421,test_comp6,testWhitegood,421
21,Whitegood,90,1,510,buono,Positivo,comp,510,test_comp6,testWhitegood,510
21,Whitegood,92,1,451,wm1,BiancoMaschio,comp,451,test_comp6,testWhitegood,451
21,Whitegood,94,1,690,orribile,Negativo,comp,690,test_comp6,testWhitegood,690
21,Whitegood,96,1,544,wm4,BiancoMaschio,comp,544,test_comp6,testWhitegood,544
21,Whitegood,98,1,789,dolore,Negativo,comp,789,test_comp6,testWhitegood,789
21,Whitegood,100,1,599,bm14,NeroMaschio,comp,599,test_comp6,testWhitegood,599
21,Whitegood,102,1,745,ridere,Positivo,comp,745,test_comp6,testWhitegood,745
21,Whitegood,104,1,516,bm56,NeroMaschio,comp,516,test_comp6,testWhitegood,516
21,Whitegood,106,0,741,odio,Negativo,comp,1428,test_comp6,testWhitegood,1428
21,Whitegood,109,1,508,bf23,NeroFemmina,comp,508,test_comp6,testWhitegood,508
21,Whitegood,111,1,706,male,Negativo,comp,706,test_comp6,testWhitegood,706
21,Whitegood,113,1,464,bf14,NeroFemmina,comp,464,test_comp6,testWhitegood,464
21,Whitegood,115,1,485,fallimento,Negativo,comp,485,test_comp6,testWhitegood,485
21,Whitegood,117,1,475,bf56,NeroFemmina,comp,475,test_comp6,testWhitegood,475
21,Whitegood,119,1,858,felicità,Positivo,comp,858,test_comp6,testWhitegood,858
21,Whitegood,121,1,449,bm56,NeroMaschio,comp,449,test_comp6,testWhitegood,449
21,Whitegood,123,1,1177,gioia,Positivo,comp,1177,test_comp6,testWhitegood,1177
22,Whitebad,2,1,1223,odio,Negativo,inc,1223,prova_inc5,practiceWhitebad,1223
22,Whitebad,4,1,784,bm56,NeroMaschio,inc,784,prova_inc5,practiceWhitebad,784
22,Whitebad,6,1,1232,felicità,Positivo,inc,1232,prova_inc5,practiceWhitebad,1232
22,Whitebad,8,1,792,wf6,BiancoFem,inc,792,prova_inc5,practiceWhitebad,792
22,Whitebad,10,1,2050,cattivo,Negativo,inc,2050,prova_inc5,practiceWhitebad,2050
22,Whitebad,12,1,946,bf56,NeroFemmina,inc,946,prova_inc5,practiceWhitebad,946
22,Whitebad,14,1,786,male,Negativo,inc,786,prova_inc5,practiceWhitebad,786
22,Whitebad,16,1,1116,wm4,BiancoMaschio,inc,1116,prova_inc5,practiceWhitebad,1116
22,Whitebad,18,1,890,pace,Positivo,inc,890,prova_inc5,practiceWhitebad,890
22,Whitebad,20,0,800,bf23,NeroFemmina,inc,1239,prova_inc5,practiceWhitebad,1239
22,Whitebad,23,1,1327,ridere,Positivo,inc,1327,prova_inc5,practiceWhitebad,1327
22,Whitebad,25,0,1035,bm23,NeroMaschio,inc,1373,prova_inc5,practiceWhitebad,1373
22,Whitebad,28,1,1461,fastidioso,Negativo,inc,1461,prova_inc5,practiceWhitebad,1461
22,Whitebad,30,1,1244,wm6,BiancoMaschio,inc,1244,prova_inc5,practiceWhitebad,1244
22,Whitebad,32,1,1309,piacere,Positivo,inc,1309,prova_inc5,practiceWhitebad,1309
22,Whitebad,34,1,1210,wf2,BiancoFem,inc,1210,prova_inc5,practiceWhitebad,1210
22,Whitebad,36,1,1108,dolore,Negativo,inc,1108,prova_inc5,practiceWhitebad,1108
22,Whitebad,38,1,585,bf14,NeroFemmina,inc,585,prova_inc5,practiceWhitebad,585
22,Whitebad,40,1,707,gloria,Positivo,inc,707,prova_inc5,practiceWhitebad,707
22,Whitebad,42,0,681,wf3,BiancoFem,inc,1023,prova_inc5,practiceWhitebad,1023
22,Whitebad,46,1,1204,bm14,NeroMaschio,inc,1204,test_inc5,testWhitebad,1204
22,Whitebad,48,1,766,buono,Positivo,inc,766,test_inc5,testWhitebad,766
22,Whitebad,50,1,616,wm1,BiancoMaschio,inc,616,test_inc5,testWhitebad,616
22,Whitebad,52,1,666,amore,Positivo,inc,666,test_inc5,testWhitebad,666
22,Whitebad,54,1,625,wm6,BiancoMaschio,inc,625,test_inc5,testWhitebad,625
22,Whitebad,56,1,634,gioia,Positivo,inc,634,test_inc5,testWhitebad,634
22,Whitebad,58,1,674,bm56,NeroMaschio,inc,674,test_inc5,testWhitebad,674
22,Whitebad,60,1,681,fallimento,Negativo,inc,681,test_inc5,testWhitebad,681
22,Whitebad,62,1,599,bf56,NeroFemmina,inc,599,test_inc5,testWhitebad,599
22,Whitebad,64,0,657,orribile,Negativo,inc,1040,test_inc5,testWhitebad,1040
22,Whitebad,67,1,1736,wf6,BiancoFem,inc,1736,test_inc5,testWhitebad,1736
22,Whitebad,69,1,1549,terribile,Negativo,inc,1549,test_inc5,testWhitebad,1549
22,Whitebad,71,1,641,bm14,NeroMaschio,inc,641,test_inc5,testWhitebad,641
22,Whitebad,73,0,545,male,Negativo,inc,1052,test_inc5,testWhitebad,1052
22,Whitebad,76,1,672,bf14,NeroFemmina,inc,672,test_inc5,testWhitebad,672
22,Whitebad,78,1,839,dolore,Negativo,inc,839,test_inc5,testWhitebad,839
22,Whitebad,80,1,847,wf2,BiancoFem,inc,847,test_inc5,testWhitebad,847
22,Whitebad,82,1,543,buono,Positivo,inc,543,test_inc5,testWhitebad,543
22,Whitebad,84,1,947,wm1,BiancoMaschio,inc,947,test_inc5,testWhitebad,947
22,Whitebad,86,1,1135,ridere,Positivo,inc,1135,test_inc5,testWhitebad,1135
22,Whitebad,88,1,652,wf3,BiancoFem,inc,652,test_inc5,testWhitebad,652
22,Whitebad,90,1,2164,fastidioso,Negativo,inc,2164,test_inc5,testWhitebad,2164
22,Whitebad,92,1,999,wm4,BiancoMaschio,inc,999,test_inc5,testWhitebad,999
22,Whitebad,94,1,753,gloria,Positivo,inc,753,test_inc5,testWhitebad,753
22,Whitebad,96,1,700,wm1,BiancoMaschio,inc,700,test_inc5,testWhitebad,700
22,Whitebad,98,1,506,amore,Positivo,inc,506,test_inc5,testWhitebad,506
22,Whitebad,100,1,584,bm23,NeroMaschio,inc,584,test_inc5,testWhitebad,584
22,Whitebad,102,1,610,gioia,Positivo,inc,610,test_inc5,testWhitebad,610
22,Whitebad,104,1,603,bf23,NeroFemmina,inc,603,test_inc5,testWhitebad,603
22,Whitebad,106,1,612,orribile,Negativo,inc,612,test_inc5,testWhitebad,612
22,Whitebad,108,1,531,bm23,NeroMaschio,inc,531,test_inc5,testWhitebad,531
22,Whitebad,110,1,527,terribile,Negativo,inc,527,test_inc5,testWhitebad,527
22,Whitebad,112,1,476,bm56,NeroMaschio,inc,476,test_inc5,testWhitebad,476
22,Whitebad,114,0,459,felicità,Positivo,inc,1123,test_inc5,testWhitebad,1123
22,Whitebad,117,1,879,wf6,BiancoFem,inc,879,test_inc5,testWhitebad,879
22,Whitebad,119,0,1638,cattivo,Negativo,inc,1987,test_inc5,testWhitebad,1987
22,Whitebad,122,1,848,bm14,NeroMaschio,inc,848,test_inc5,testWhitebad,848
22,Whitebad,124,1,728,piacere,Positivo,inc,728,test_inc5,testWhitebad,728
22,Whitebad,126,1,524,wm4,BiancoMaschio,inc,524,test_inc5,testWhitebad,524
22,Whitebad,128,1,1297,odio,Negativo,inc,1297,test_inc5,testWhitebad,1297
22,Whitegood,2,1,747,gioia,Positivo,comp,747,prova_comp7,practiceWhitegood,747
22,Whitegood,4,1,871,bf23,NeroFemmina,comp,871,prova_comp7,practiceWhitegood,871
22,Whitegood,6,1,667,amore,Positivo,comp,667,prova_comp7,practiceWhitegood,667
22,Whitegood,8,1,722,bf14,NeroFemmina,comp,722,prova_comp7,practiceWhitegood,722
22,Whitegood,10,1,972,dolore,Negativo,comp,972,prova_comp7,practiceWhitegood,972
22,Whitegood,12,1,703,wm4,BiancoMaschio,comp,703,prova_comp7,practiceWhitegood,703
22,Whitegood,14,1,639,odio,Negativo,comp,639,prova_comp7,practiceWhitegood,639
22,Whitegood,16,1,719,bm14,NeroMaschio,comp,719,prova_comp7,practiceWhitegood,719
22,Whitegood,18,1,604,piacere,Positivo,comp,604,prova_comp7,practiceWhitegood,604
22,Whitegood,20,1,758,bm23,NeroMaschio,comp,758,prova_comp7,practiceWhitegood,758
22,Whitegood,22,1,646,orribile,Negativo,comp,646,prova_comp7,practiceWhitegood,646
22,Whitegood,24,1,638,wf3,BiancoFem,comp,638,prova_comp7,practiceWhitegood,638
22,Whitegood,26,1,686,terribile,Negativo,comp,686,prova_comp7,practiceWhitegood,686
22,Whitegood,28,1,844,wm1,BiancoMaschio,comp,844,prova_comp7,practiceWhitegood,844
22,Whitegood,30,1,797,gloria,Positivo,comp,797,prova_comp7,practiceWhitegood,797
22,Whitegood,32,1,702,wf2,BiancoFem,comp,702,prova_comp7,practiceWhitegood,702
22,Whitegood,34,0,748,fallimento,Negativo,comp,1298,prova_comp7,practiceWhitegood,1298
22,Whitegood,37,1,753,wm6,BiancoMaschio,comp,753,prova_comp7,practiceWhitegood,753
22,Whitegood,39,1,805,male,Negativo,comp,805,prova_comp7,practiceWhitegood,805
22,Whitegood,41,1,806,wf6,BiancoFem,comp,806,prova_comp7,practiceWhitegood,806
22,Whitegood,44,1,631,bm56,NeroMaschio,comp,631,test_comp7,testWhitegood,631
22,Whitegood,46,1,759,fastidioso,Negativo,comp,759,test_comp7,testWhitegood,759
22,Whitegood,48,1,560,bf56,NeroFemmina,comp,560,test_comp7,testWhitegood,560
22,Whitegood,50,1,732,felicità,Positivo,comp,732,test_comp7,testWhitegood,732
22,Whitegood,52,1,664,wf6,BiancoFem,comp,664,test_comp7,testWhitegood,664
22,Whitegood,54,0,639,cattivo,Negativo,comp,901,test_comp7,testWhitegood,901
22,Whitegood,57,1,1109,wf3,BiancoFem,comp,1109,test_comp7,testWhitegood,1109
22,Whitegood,59,1,1171,cattivo,Negativo,comp,1171,test_comp7,testWhitegood,1171
22,Whitegood,61,1,565,bm14,NeroMaschio,comp,565,test_comp7,testWhitegood,565
22,Whitegood,63,1,601,pace,Positivo,comp,601,test_comp7,testWhitegood,601
22,Whitegood,65,0,858,wm6,BiancoMaschio,comp,1242,test_comp7,testWhitegood,1242
22,Whitegood,68,1,1337,odio,Negativo,comp,1337,test_comp7,testWhitegood,1337
22,Whitegood,70,1,598,wm4,BiancoMaschio,comp,598,test_comp7,testWhitegood,598
22,Whitegood,72,1,1287,buono,Positivo,comp,1287,test_comp7,testWhitegood,1287
22,Whitegood,74,1,694,bm56,NeroMaschio,comp,694,test_comp7,testWhitegood,694
22,Whitegood,76,1,637,ridere,Positivo,comp,637,test_comp7,testWhitegood,637
22,Whitegood,78,1,653,bf14,NeroFemmina,comp,653,test_comp7,testWhitegood,653
22,Whitegood,80,1,757,fallimento,Negativo,comp,757,test_comp7,testWhitegood,757
22,Whitegood,82,1,783,wm1,BiancoMaschio,comp,783,test_comp7,testWhitegood,783
22,Whitegood,84,1,665,dolore,Negativo,comp,665,test_comp7,testWhitegood,665
22,Whitegood,86,1,784,bm23,NeroMaschio,comp,784,test_comp7,testWhitegood,784
22,Whitegood,88,1,643,pace,Positivo,comp,643,test_comp7,testWhitegood,643
22,Whitegood,90,1,722,wf2,BiancoFem,comp,722,test_comp7,testWhitegood,722
22,Whitegood,92,1,623,fastidioso,Negativo,comp,623,test_comp7,testWhitegood,623
22,Whitegood,94,1,888,bf23,NeroFemmina,comp,888,test_comp7,testWhitegood,888
22,Whitegood,96,1,830,terribile,Negativo,comp,830,test_comp7,testWhitegood,830
22,Whitegood,98,1,535,bf56,NeroFemmina,comp,535,test_comp7,testWhitegood,535
22,Whitegood,100,0,403,gloria,Positivo,comp,837,test_comp7,testWhitegood,837
22,Whitegood,103,1,666,bm14,NeroMaschio,comp,666,test_comp7,testWhitegood,666
22,Whitegood,105,1,749,buono,Positivo,comp,749,test_comp7,testWhitegood,749
22,Whitegood,107,1,576,bm23,NeroMaschio,comp,576,test_comp7,testWhitegood,576
